datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-14,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-15,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-16,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-17,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-18,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-19,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-20,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-21,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-22,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-23,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-24,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-25,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-26,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-27,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-28,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-02-29,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-01,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-02,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-03,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-04,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-05,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-06,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-07,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-08,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-09,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-10,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-11,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-12,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-13,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-14,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-15,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-16,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-17,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-18,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-19,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
2020-03-20,623,20,17,63,45528,17851,392867,0.28165,6,232,14,371,0.10969,5.3929,4.31908,5.47305,-0.02903,-0.0307,-0.02741,0.05427,-0.06829,75,1,0,
