datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,USA,en,54679,12846,1822,40011,46316,9268,4740,12779,0.3384,4741,7000,829,8439,7,32,3609,701,391,8408,4070,11033,5953,3298,222,60,1154425312,175859339,619580036,1112290831,168618221,547255490,1997,21964,650,30068,-0.0769,5.2244,5.1978,4.2647,-0.0269,-0.0277,-0.0490,-0.0042,0.0776,0.1322,0.1316,0.3565,0.2128,0.3523,-0.0026,1,0.0030,0,0.0000,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-01-23,USA,en,104860,23381,3682,77797,88618,17557,9959,19538,0.3619,5893,11730,1798,15759,8,451,4913,3515,1072,15676,9037,16676,12524,7175,426,173,1612216069,160315826,933716357,1583772408,148298135,819086710,2863,41978,1043,58976,-0.1476,5.3404,5.2450,4.3610,-0.0394,-0.0310,-0.0404,0.0060,0.0731,0.0904,0.0856,0.3642,0.2888,0.3620,0.0017,1,0.0030,0,0.0000,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-01-24,USA,en,199409,49897,7370,142142,166691,27013,12386,35544,0.3144,12067,20399,1691,25322,9,307,6660,3422,1988,23798,11130,30948,18642,8899,649,218,2242032422,236464279,1274252139,2188608541,228850698,1116689104,4774,79501,1979,113155,-0.0053,5.4656,5.3562,4.3141,-0.0538,0.0186,-0.0353,-0.0003,0.0705,0.0954,0.0947,0.3231,0.2514,0.3209,-0.0082,1,0.0030,0,0.0000,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-01-25,USA,en,238864,43216,7844,187804,193767,26226,10456,24958,0.2850,7502,14363,1272,24954,3,352,5852,2591,1658,22466,9465,21081,19781,7670,699,259,1118710110,235611987,776869166,1089053277,231306072,692429149,2438,98255,968,137203,-0.1382,5.3657,5.2593,4.3676,-0.0525,-0.0085,-0.0340,0.0011,0.0674,0.1740,0.1752,0.2794,0.2704,0.2791,,2,0.0060,1,0.0030,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-01-26,USA,en,269621,53396,9382,206843,234532,28191,16008,45667,0.3622,12652,27905,1361,26830,36,403,8165,3613,3791,25562,14618,40530,21247,11922,702,383,1076957902,352448160,828359643,1032672240,333007240,756280569,2987,110246,1185,155203,-0.1678,5.2899,5.2516,4.3062,-0.0444,-0.0428,-0.0419,-0.0015,0.0690,0.2466,0.2438,0.3594,0.3530,0.3592,,2,0.0060,0,0.0000,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-01-27,USA,en,235307,49999,8787,176521,206023,33458,12723,39517,0.2755,13407,21572,2172,31286,40,92,7581,2571,2439,31119,11705,34885,25571,9347,683,241,1893713082,340480477,1351248960,1817506638,333537935,1252220846,4245,97576,1524,131962,-0.2605,5.2011,5.2356,4.3306,-0.0517,-0.0514,-0.0242,0.0127,0.0538,0.1524,0.1551,0.2677,0.2608,0.2675,-0.0002,5,0.0150,3,0.0090,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-01-28,USA,en,247117,60881,10076,176160,213742,26430,18369,39620,0.4100,12743,22998,2205,24225,92,185,14419,1784,1889,24138,17127,34358,17955,13549,805,293,1918520154,438588358,1453850254,1810089583,429483236,1343500907,5412,100113,1993,139599,-0.1645,5.2471,5.2618,4.2972,-0.0469,-0.0455,-0.0274,0.0111,0.0618,0.1861,0.1918,0.4301,0.2668,0.4246,0.0045,5,0.0150,0,0.0000,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-01-29,USA,en,264235,64140,9776,190319,227395,14585,11587,24305,0.4427,7213,14181,840,13745,140,241,8451,1120,1635,12258,10424,20602,8114,7431,595,230,744738101,186438259,767448451,682105155,178235399,713831416,5671,107800,2115,148649,-0.1265,5.2426,5.2126,4.3499,-0.0662,-0.0479,-0.0342,-0.0026,0.0685,0.2002,0.2072,0.4780,0.2788,0.4680,-0.0030,5,0.0150,0,0.0000,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-01-30,USA,en,355845,86404,12498,256943,304543,21911,12524,32817,0.3637,11133,15505,826,21085,85,605,8378,2099,1357,18864,10995,26586,12148,8024,677,287,741980219,399003687,962365005,620754704,378297716,890184430,7176,146959,2883,198827,-0.1208,5.2416,5.2327,4.2774,-0.0500,-0.0428,-0.0417,0.0061,0.0725,0.3497,0.3787,0.3978,0.2977,0.3932,0.0077,5,0.0150,0,0.0000,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-01-31,USA,en,328033,74355,13234,240444,284229,18169,11125,29030,0.3798,10536,14140,803,17366,100,556,6229,1975,2265,15876,9877,24253,10310,7069,529,308,942705299,163663546,1017913035,837884535,156820515,939494814,7949,134695,2655,182734,-0.1751,5.1638,5.2147,4.3443,-0.0478,-0.0416,-0.0403,-0.0010,0.0709,0.1479,0.1577,0.4068,0.3680,0.4050,-0.0193,6,0.0180,1,0.0030,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-02-01,USA,en,186803,43364,9254,134185,160156,11710,8014,19848,0.4063,7083,10094,598,11112,31,255,3318,1192,3218,10006,6909,16602,6496,4818,373,284,429655673,158314822,567488764,370860985,152546386,532518805,3362,75885,1242,106314,-0.1803,5.1632,5.2105,4.3204,-0.0529,-0.0502,-0.0434,-0.0106,0.0727,0.2693,0.2914,0.4258,0.4323,0.4262,,7,0.0210,1,0.0030,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-02-02,USA,en,183863,41909,8727,133227,156179,13195,5887,17486,0.3085,6131,8977,501,12694,42,268,3050,1120,1407,11494,5087,14479,7591,3356,451,159,318693072,171943433,449502361,292306084,166887862,418838722,2887,75269,1102,104605,-0.1594,5.2369,5.2447,4.3149,-0.0391,-0.0313,-0.0450,0.0058,0.0748,0.3504,0.3634,0.3066,0.2607,0.3041,,8,0.0240,1,0.0030,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-02-03,USA,en,155365,43157,7592,104616,135325,14314,6637,19126,0.3168,6497,10339,589,13725,48,191,3937,1044,1417,12789,5932,16125,7790,3982,438,124,721835312,195475393,911124596,676327145,179043340,841709861,4570,63196,1636,85963,-0.1688,5.1813,5.2071,4.3414,-0.0312,-0.0310,-0.0453,0.0004,0.0772,0.2131,0.2093,0.3383,0.2206,0.3329,0.0028,11,0.0330,3,0.0090,0,0.0000,0,0.0000,,,,,331002647,2.7700
2020-02-04,USA,en,142065,40601,7006,94458,123713,10991,5494,18749,0.3333,6531,10188,601,10390,14,61,2832,772,1815,9688,4780,15940,5810,2965,273,101,583608614,182907287,748191164,524634668,179225422,690718361,4275,57586,1436,78768,-0.1540,5.1652,5.1549,4.3265,-0.0375,-0.0330,-0.0409,0.0092,0.0745,0.2386,0.2546,0.3379,0.2701,0.3351,0.0039,11,0.0330,0,0.0000,0,0.0000,0,0.0000,,,,,331002647,2.7700
